Mask_class_0,Mask_class_1,Mask_class_2,Pred_class_0,Pred_class_1,Pred_class_2,Dice_class1,Dice_class_2,psnr,ssim,patch name
61892,3644,0,62105,3107,324,0.865931,1.9995955e-06,23.242509918813838,0.3471600167589432,Platte_20220516_Maize_049_0039.png
64282,1254,0,65536,0,0,1.9998952e-06,9.999925e-07,22.803269017265535,0.29419583115876075,Platte_20220516_Maize_049_0040.png
61173,4363,0,61289,4247,0,0.9316952,nan,25.184957316972557,0.4367847070256334,Platte_20220516_Maize_049_0041.png
60547,4989,0,60820,4716,0,0.933735,nan,23.90538332168394,0.40440085583446256,Platte_20220516_Maize_049_0042.png
60210,3881,1445,61389,3253,894,0.8970981,0.7190725,22.253732772008522,0.2926499511168745,Platte_20220516_Maize_049_0043.png
62855,2681,0,63140,0,2396,1.9999513e-06,1.9999452e-06,23.51752661018393,0.35910085871085906,Platte_20220516_Maize_049_0044.png
58034,6889,613,59274,6262,0,0.8803828,1.9997863e-06,25.936810943748767,0.46842635024087337,Platte_20220516_Maize_049_0045.png
59717,5539,280,60773,3341,1422,0.73670286,0.038776923,25.466973772214622,0.4280814371867419,Platte_20220516_Maize_049_0046.png
60173,4582,781,60828,4231,477,0.9022921,0.71058,23.694917988127315,0.35929210022327734,Platte_20220516_Maize_049_0047.png
60292,4217,1027,61083,2204,2249,0.5914867,0.11477152,22.230108916229817,0.28681033195288513,Platte_20220516_Maize_049_0048.png
59646,5890,0,60260,2961,2315,0.64986247,1.9999432e-06,22.264744179835798,0.325891590251004,Platte_20220516_Maize_049_0049.png
62987,2400,149,64158,0,1378,1.999945e-06,1.9999138e-06,22.219426328890748,0.30299588581097625,Platte_20220516_Maize_049_0050.png
59337,5576,623,60163,5133,240,0.8928851,0.54684824,25.946347742622116,0.47618586790720796,Platte_20220516_Maize_049_0051.png
60756,4358,422,61580,3763,193,0.8993842,0.5982486,21.46470933327668,0.25162002670675304,Platte_20220516_Maize_049_0052.png
64706,830,0,65434,0,102,1.9998422e-06,1.9987165e-06,21.343781002147175,0.26901913206252875,Platte_20220516_Maize_049_0053.png
61036,3895,605,62135,2957,444,0.79274815,1.9998752e-06,22.669327556991647,0.31910085955978396,Platte_20220516_Maize_049_0054.png
60346,4473,717,61038,4498,0,0.84203637,1.9998174e-06,22.724499257782522,0.3394201155001571,Platte_20220516_Maize_049_0055.png
60499,5037,0,61088,4448,0,0.9022563,nan,26.750364021459447,0.5262556710689877,Platte_20220516_Maize_049_0056.png
55964,9572,0,56324,3025,6187,0.4550262,1.9999788e-06,21.370312293646833,0.261924001936568,Platte_20220516_Maize_049_0057.png
64265,790,481,65118,0,418,1.999834e-06,0.5738895,24.219317129393442,0.40022214995803357,Platte_20220516_Maize_049_0058.png
64366,1170,0,65536,0,0,1.9998877e-06,9.999925e-07,22.663018759326533,0.34745660144490476,Platte_20220516_Maize_049_0059.png
61198,3694,644,61830,3706,0,0.9034998,1.999796e-06,22.10295808227147,0.30752844047531286,Platte_20220516_Maize_049_0060.png
61664,3872,0,62679,2857,0,0.8402294,nan,21.443264046724643,0.25017024533293414,Platte_20220516_Maize_049_0061.png
59128,6408,0,59297,6239,0,0.9097737,nan,26.527283159832827,0.5030199528304583,Platte_20220516_Maize_049_0062.png
64393,1143,0,64945,0,591,1.9998852e-06,1.9997783e-06,21.837497254408213,0.24497120912252554,Platte_20220516_Maize_049_0063.png
59803,5315,418,60046,5470,20,0.9136674,0.059344996,23.809976680182082,0.3960677145682922,Platte_20220516_Maize_049_0064.png
59777,5759,0,60131,25,5380,0.004151284,1.9999761e-06,21.855534641524784,0.2859351341271435,Platte_20220516_Maize_049_0065.png
60390,5146,0,61111,4173,252,0.85222745,1.9994798e-06,21.374992138207304,0.27469911904025673,Platte_20220516_Maize_049_0066.png
59228,4786,1522,60174,3665,1697,0.8486459,0.6859014,26.81296729799786,0.5230916614389558,Platte_20220516_Maize_049_0067.png
63441,1637,458,63851,73,1612,1.9999231e-06,1.9999363e-06,24.31135155898627,0.4044107648086179,Platte_20220516_Maize_049_0068.png
59918,5618,0,60304,3789,1443,0.7094639,1.999909e-06,22.32122501700275,0.31261448244918244,Platte_20220516_Maize_049_0069.png
60309,5227,0,60757,2558,2221,0.63454485,1.9999407e-06,22.610484129219465,0.3112363104800975,Platte_20220516_Maize_049_0070.png
56166,9370,0,57075,2699,5762,0.40732214,1.9999775e-06,26.795500934213937,0.5329519431785453,Platte_20220516_Maize_049_0071.png
61143,4393,0,61750,3435,351,0.8410714,1.9996266e-06,26.239074474330163,0.5013138894794672,Platte_20220516_Maize_049_0072.png
65149,0,387,65536,0,0,9.999925e-07,1.9996614e-06,20.487040788529885,0.23476564011013443,Platte_20220518_Maize_005_0000.png
65298,0,238,65536,0,0,9.999925e-07,1.9994495e-06,18.813306543462346,0.19800775597204404,Platte_20220518_Maize_005_0001.png
65032,0,504,65346,190,0,1.9993108e-06,1.9997403e-06,24.288379401162853,0.4819158920481652,Platte_20220518_Maize_005_0002.png
64355,0,1181,64878,0,658,nan,0.70033276,19.7165692191983,0.2139826648882137,Platte_20220518_Maize_005_0003.png
64802,0,734,65152,0,384,nan,0.66539824,18.558045845342207,0.19494428871389716,Platte_20220518_Maize_005_0004.png
65285,0,251,65536,0,0,9.999925e-07,1.999478e-06,21.04993263673262,0.31748369781723346,Platte_20220518_Maize_005_0005.png
64458,0,1078,64688,0,848,nan,0.833798,21.03943940245609,0.31496579569280847,Platte_20220518_Maize_005_0006.png
64788,0,748,65533,0,3,nan,0.007989955,19.05471208680077,0.19967803482964294,Platte_20220518_Maize_005_0007.png
47295,0,18241,48778,277,16481,1.9995275e-06,0.9158445,20.518077864241565,0.35350811501943286,Platte_20220518_Maize_005_0008.png
65133,0,403,65461,75,0,1.9982554e-06,1.999675e-06,25.262722735819317,0.5228629870122675,Platte_20220518_Maize_005_0009.png
64973,0,563,65493,0,43,nan,0.14188552,18.265779839630266,0.16361592929721244,Platte_20220518_Maize_005_0010.png
52531,0,13005,53505,38,11993,1.9965628e-06,0.92647135,18.68231553821694,0.24084184340692946,Platte_20220518_Maize_005_0011.png
64010,0,1526,64634,51,851,1.9974364e-06,0.7025298,22.88999818506026,0.3859506826792407,Platte_20220518_Maize_005_0012.png
64367,0,1169,64325,0,1211,nan,0.8873484,19.52857944254432,0.21656174194813652,Platte_20220518_Maize_005_0013.png
65085,0,451,65413,123,0,1.9989352e-06,1.9997092e-06,27.59655643483482,0.5768748780994866,Platte_20220518_Maize_005_0014.png
65231,0,305,65506,0,30,nan,0.17903641,22.659832257670466,0.3493354722364603,Platte_20220518_Maize_005_0015.png
65250,0,286,65536,0,0,9.999925e-07,1.9995418e-06,18.067780305380218,0.15398517941706413,Platte_20220518_Maize_005_0016.png
65479,0,57,65536,0,0,9.999925e-07,1.9977058e-06,19.202397816930606,0.1882952874821097,Platte_20220518_Maize_005_0017.png
65013,0,523,65253,0,283,nan,0.6599444,22.439929631652138,0.3343514139179724,Platte_20220518_Maize_005_0018.png
65090,0,446,65189,347,0,1.9996223e-06,1.9997067e-06,17.11041099665493,0.1751791041531414,Platte_20220518_Maize_005_0019.png
64918,0,618,64954,0,582,nan,0.8365773,18.759075085275466,0.1871837947368371,Platte_20220518_Maize_005_0020.png
59294,0,6242,62803,0,2733,nan,0.58428323,17.9628825763573,0.17663443758905237,Platte_20220518_Maize_005_0021.png
64627,68,841,64888,124,524,1.9993174e-06,0.6299782,22.64272764784264,0.3529077395619375,Platte_20220518_Maize_005_0022.png
65350,0,186,65536,0,0,9.999925e-07,1.9992963e-06,20.62939699589744,0.3179860948804694,Platte_20220518_Maize_005_0023.png
65370,0,166,65536,0,0,9.999925e-07,1.9992108e-06,18.114053560401306,0.16005134806952354,Platte_20220518_Maize_005_0024.png
64490,0,1046,64601,0,935,nan,0.8934313,18.086233905227985,0.16901504672952342,Platte_20220518_Maize_005_0025.png
65154,0,382,65313,0,223,nan,0.7238122,19.86068444725692,0.23408101079685073,Platte_20220518_Maize_005_0026.png
64706,0,830,65019,0,517,nan,0.70817363,17.93157463350466,0.1782167126749253,Platte_20220518_Maize_005_0027.png
64718,0,818,65281,0,255,nan,0.43983653,19.904502575979656,0.21614310113446158,Platte_20220518_Maize_005_0028.png
52771,12051,714,55457,9480,599,0.83627963,1.9999004e-06,18.87397266300107,0.2783183266872548,Platte_20220518_Maize_005_0029.png
53012,12524,0,54527,10924,85,0.9014813,1.9984598e-06,25.508984101578292,0.6297342062666638,Platte_20220518_Maize_005_0030.png
57401,8135,0,58699,6122,715,0.8147525,1.9998167e-06,19.412823889038812,0.3068817363072863,Platte_20220518_Maize_005_0031.png
50587,12782,2167,53189,7909,4438,0.6927627,0.22800657,22.353294389977606,0.4701456794782146,Platte_20220518_Maize_005_0032.png
55262,9950,324,56683,8261,592,0.84640753,0.26633948,18.22353087786684,0.24864183399408182,Platte_20220518_Maize_005_0033.png
57100,8436,0,58141,3091,4304,0.48442453,1.99997e-06,20.43944334150467,0.2943617807235865,Platte_20220518_Maize_005_0034.png
53030,12506,0,55154,8207,2175,0.7823078,1.9999397e-06,18.94570035267755,0.3032451306855538,Platte_20220518_Maize_005_0035.png
60218,5318,0,61706,340,3490,0.10993231,1.9999625e-06,27.237114178419954,0.7066890409547478,Platte_20220518_Maize_005_0036.png
54950,10586,0,56369,9167,0,0.90790886,nan,23.137647550180965,0.4750592893026013,Platte_20220518_Maize_005_0037.png
54883,10653,0,56428,4598,4510,0.5742547,1.9999707e-06,20.015336732524105,0.2735383416749792,Platte_20220518_Maize_005_0038.png
57430,8106,0,58231,5496,1809,0.7545897,1.999928e-06,27.088400814505324,0.7153645418106193,Platte_20220518_Maize_005_0039.png
